11-07-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,237783.00
14-07-2025,TOUCH SAFE SURGICAL,4861.00
14-07-2025,VASURA MEDICAL AGENCIES,5701.00
14-07-2025,TOUCH SAFE SURGICAL,858.00
14-07-2025,TOUCH SAFE SURGICAL,105.00
14-07-2025,VANN CARE PHARMA PRIVATE LIMITED,403326.00
14-07-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,48418.00
14-07-2025,PM NETWORK,19488.00
15-07-2025,TOUCH SAFE SURGICAL,75.00
15-07-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,159662.00
15-07-2025,CLADVIQ PHARMACEUTICALS PRIVATE LIMITED,5484.00
15-07-2025,HADRIANA PRIVATE LIMITED,12513.00
15-07-2025,TOUCH SAFE SURGICAL,2179.00
15-07-2025,MAA CHANDRA PHARMA(P),997.00
16-07-2025,PRANAV SURGICALS,7840.00
16-07-2025,TOUCH SAFE SURGICAL,2466.00
16-07-2025,FUSION DISTRIBUTORS(P),7683.00
16-07-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,20698.00
17-07-2025,PRANAV SURGICALS,12269.00
18-07-2025,UNITY DISTRIBUTORS,60480.00
18-07-2025,TOUCH SAFE SURGICAL,586.00
19-07-2025,ASTRID HEALTHCARE LLP,17920.00
19-07-2025,PRANAV SURGICALS,9210.00
22-07-2025,HADRIANA PRIVATE LIMITED,2440.00
22-07-2025,MAA CHANDRA PHARMA(P),526.00
24-07-2025,VISA INDUSTRIES,51156.00
24-07-2025,BIO-TECH DISTRIBUTORS(P),3158.00
24-07-2025,FUSION DISTRIBUTORS(P),12864.00
24-07-2025,KAPOOR MEDICAL SOLUTION,25760.00
24-07-2025,CURE LIFESCIENCES,1125.00
24-07-2025,MITANSH SURGICAL (P),576.00
25-07-2025,SHEFALI SURGICALS,15000.00
25-07-2025,JIYA SURGI-CHEM PVT LTD,17325.00
26-07-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,26040.00
26-07-2025,ECOgreen ENVIRO SERVICES,3528.00
26-07-2025,JAISONMED PRIVATE LIMITED,63347.00
26-07-2025,G.M. ENTERPRISE,7087.00
26-07-2025,HADRIANA PRIVATE LIMITED,1232.00
26-07-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,8210.00
28-07-2025,CURE LIFESCIENCES,5625.00
28-07-2025,KAVYA DISTRIBUTORS,8588.00
29-07-2025,ASTRID HEALTHCARE LLP,17024.00
29-07-2025,FUSION DISTRIBUTORS(P),6915.00
29-07-2025,MAA CHANDRA PHARMA(P),4984.00
29-07-2025,PRANAV SURGICALS,9317.00
30-07-2025,TOUCH SAFE SURGICAL,1792.00
31-07-2025,UNITY DISTRIBUTORS,276192.00
31-07-2025,TOUCH SAFE SURGICAL,632.00
31-07-2025,PRANAV SURGICALS,7209.00
31-07-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,1078000.00
31-07-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,20966.00
31-07-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,91645.00
31-07-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,33116.00
31-07-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,162764.00
31-07-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,524655.00
31-07-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,124724.00
01-08-2025,TOUCH SAFE SURGICAL,747.00
01-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,25644.00
01-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,20230.00
01-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,535946.00
02-08-2025,CURE LIFESCIENCES,563.00
04-08-2025,CURE LIFESCIENCES,1892.00
04-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,122720.00
05-08-2025,UMA AGENCY(P),4725.00
05-08-2025,HADRIANA PRIVATE LIMITED,1582.00
06-08-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,33185.00
06-08-2025,TOUCH SAFE SURGICAL,68.00
06-08-2025,VASURA MEDICAL AGENCIES,2184.00
06-08-2025,FUSION DISTRIBUTORS(P),5181.00
06-08-2025,TOUCH SAFE SURGICAL,2464.00
06-08-2025,TOUCH SAFE SURGICAL,106.00
06-08-2025,KRISHNA SURGICAL (VADODARA),9492.00
07-08-2025,KAVYA DISTRIBUTORS,31132.00
07-08-2025,JAISONMED PRIVATE LIMITED,34586.00
07-08-2025,HADRIANA PRIVATE LIMITED,8333.00
07-08-2025,HADRIANA PRIVATE LIMITED,2576.00
07-08-2025,ASTRID HEALTHCARE LLP,42202.00
07-08-2025,FUSION DISTRIBUTORS(P),7162.00
07-08-2025,TOUCH SAFE SURGICAL,2509.00
08-08-2025,TOONBRANDS SOLTUIONS PVT LTD,53808.00
08-08-2025,SIGMA SURGIAL(P),6160.00
08-08-2025,FUSION DISTRIBUTORS(P),5378.00
11-08-2025,FUSION DISTRIBUTORS(P),27050.00
11-08-2025,PRANAV SURGICALS,7540.00
11-08-2025,REVIVE ENTERPRISE,24165.00
12-08-2025,KAVYA DISTRIBUTORS,13843.00
12-08-2025,CURE LIFESCIENCES,12853.00
13-08-2025,KRISHNA SURGICAL (VADODARA),23730.00
14-08-2025,STOE LIFE PRIVATE LIMITED,393120.00
14-08-2025,CURE LIFESCIENCES,1472.00
15-08-2025,MITANSH SURGICAL (P),1439.00
15-08-2025,VANN CARE PHARMA PRIVATE LIMITED,18144.00
18-08-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,62393.00
18-08-2025,FUSION DISTRIBUTORS(P),12864.00
19-08-2025,HADRIANA PRIVATE LIMITED,23592.00
20-08-2025,HADRIANA PRIVATE LIMITED,1582.00
20-08-2025,KAVYA DISTRIBUTORS,5833.00
20-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,386454.00
21-08-2025,TOUCH SAFE SURGICAL,1180.00
21-08-2025,PM NETWORK,23072.00
22-08-2025,SHEFALI SURGICALS,27000.00
22-08-2025,SIGMA SURGIAL(P),123200.00
22-08-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,65197.00
22-08-2025,FUSION DISTRIBUTORS(P),7683.00
22-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,147840.00
22-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,102520.00
22-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,441324.00
25-08-2025,CURE LIFESCIENCES,2813.00
25-08-2025,TOONBRANDS SOLTUIONS PVT LTD,34720.00
25-08-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,59980.00
26-08-2025,TOONBRANDS SOLTUIONS PVT LTD,27891.00
27-08-2025,JAISONMED PRIVATE LIMITED,57523.00
27-08-2025,KRISHNA SURGICAL (VADODARA),9492.00
27-08-2025,PRANAV SURGICALS,38138.00
27-08-2025,A-ONE MEDICARE AGENCIES,1677.00
28-08-2025,KAVYA DISTRIBUTORS,1568.00
28-08-2025,SHREE CHEHAR SURGICAL,15232.00
28-08-2025,TOUCH SAFE SURGICAL,1467.00
28-08-2025,KARE SURGICAL(P),551.00
28-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,108810.00
28-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,111283.00
28-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,56771.00
29-08-2025,KAVYA DISTRIBUTORS,1363.00
29-08-2025,FUSION DISTRIBUTORS(P),5181.00
29-08-2025,VASURA MEDICAL AGENCIES,3024.00
29-08-2025,TOUCH SAFE SURGICAL,67.00
29-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,127895.00
29-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,91544.00
29-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,134118.00
29-08-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,41933.00
01-09-2025,KAVYA DISTRIBUTORS,10908.00
01-09-2025,CURE LIFESCIENCES,4284.00
01-09-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,49182.00
01-09-2025,KAPOOR MEDICAL SOLUTION,32928.00
02-09-2025,HADRIANA PRIVATE LIMITED,8417.00
03-09-2025,CURE LIFESCIENCES,1125.00
03-09-2025,KRISHNA SURGICAL (VADODARA),14238.00
03-09-2025,HADRIANA PRIVATE LIMITED,560.00
03-09-2025,UMA AGENCY(P),9856.00
04-09-2025,KAPOOR MEDICAL SOLUTION,25760.00
04-09-2025,FUSION DISTRIBUTORS(P),7683.00
04-09-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,21592.00
04-09-2025,TOUCH SAFE SURGICAL,848.00
04-09-2025,KAVYA DISTRIBUTORS,4336.00
04-09-2025,TOUCH SAFE SURGICAL,1437.00
04-09-2025,CURE LIFESCIENCES,1472.00
05-09-2025,VIVAN SURGICAL EXPORT & IMPORT (P),27451.00
05-09-2025,FUSION DISTRIBUTORS(P),7683.00
08-09-2025,TOONBRANDS SOLTUIONS PVT LTD,53808.00
08-09-2025,KAVYA DISTRIBUTORS,605.00
08-09-2025,TOUCH SAFE SURGICAL,1792.00
08-09-2025,MVA HEALTHCARE,86800.00
08-09-2025,UNITY DISTRIBUTORS,27619.00
09-09-2025,PRANAV SURGICALS,5597.00
09-09-2025,FUSION DISTRIBUTORS(P),7162.00
09-09-2025,HANSCURE LIFESCIENCE PVT LTD(P),43680.00
09-09-2025,TOONBRANDS SOLTUIONS PVT LTD,193536.00
09-09-2025,PATEL PHARMA(P),4148.00
11-09-2025,TOUCH SAFE SURGICAL,15288.00
11-09-2025,MVA HEALTHCARE,34720.00
11-09-2025,CURE LIFESCIENCES,5756.00
11-09-2025,KAVYA DISTRIBUTORS,4166.00
11-09-2025,KAVYA DISTRIBUTORS,4166.00
12-09-2025,FUSION DISTRIBUTORS(P),7162.00
12-09-2025,KRISHNA SURGICAL (VADODARA),14238.00
15-09-2025,TVISHA SURGICAL(P MAHUVA),3808.00
15-09-2025,YOGI HEALTHCARE,11340.00
16-09-2025,GENUINE MEDICAL AGENCY(P),1517.00
16-09-2025,KAVYA DISTRIBUTORS,2156.00
16-09-2025,TOUCH SAFE SURGICAL,220.00
16-09-2025,WEST INDIA LIFESCIENCE,13046.00
16-09-2025,MITANSH SURGICAL (P),2878.00
17-09-2025,PURIFY INDIA ENTERPRISES,153400.00
17-09-2025,PM NETWORK,26656.00
18-09-2025,BHAVANI MEDICAL AGENCY(P),26172.00
18-09-2025,UNITY DISTRIBUTORS,18413.00
18-09-2025,PRANAV SURGICALS,17452.00
19-09-2025,HONEST SURGICAL & MEDICINES AGENCIES(PUR,7168.00
19-09-2025,UNITY DISTRIBUTORS,18413.00
19-09-2025,TOUCH SAFE SURGICAL,521.00
19-09-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,71124.00
19-09-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,14112.00
19-09-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,131572.00
19-09-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,59967.00
19-09-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,7123.00
19-09-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,88140.00
20-09-2025,MITANSH SURGICAL (P),6843.00
20-09-2025,UMA AGENCY(P),4725.00
20-09-2025,MVA HEALTHCARE,34720.00
21-09-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,381939.00
21-09-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,102967.00
21-09-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,40831.00
22-09-2025,MVA HEALTHCARE,162750.00
23-09-2025,MVA HEALTHCARE,42315.00
23-09-2025,TOONBRANDS SOLTUIONS PVT LTD,72640.00
23-09-2025,FUSION DISTRIBUTORS(P),5042.00
24-09-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,63158.00
24-09-2025,FUSION DISTRIBUTORS(P),18774.00
24-09-2025,HADRIANA PRIVATE LIMITED,4305.00
25-09-2025,FUSION DISTRIBUTORS(P),7203.00
25-09-2025,VARDHMAN ENTERPRISE(P),26250.00
25-09-2025,VARDHMAN ENTERPRISE(P),29526.00
25-09-2025,SWAMI ORTHO AIDS,389400.00
26-09-2025,MVA HEALTHCARE,29295.00
26-09-2025,TOONBRANDS SOLTUIONS PVT LTD,3540.00
27-09-2025,CURE LIFESCIENCES,9413.00
27-09-2025,KAVYA DISTRIBUTORS,13483.00
27-09-2025,OTSUKA PHARMACEUTICAL INDIA PVT LTD,1058400.00
27-09-2025,MITANSH SURGICAL (P),2824.00
27-09-2025,HADRIANA PRIVATE LIMITED,2125.00
27-09-2025,TOUCH SAFE SURGICAL,1680.00
27-09-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,27796.00
27-09-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,275083.00
29-09-2025,KAVYA DISTRIBUTORS,1134.00
29-09-2025,MVA HEALTHCARE,32550.00
29-09-2025,TOONBRANDS SOLTUIONS PVT LTD,35400.00
29-09-2025,STOE LIFE PRIVATE LIMITED,95823.00
29-09-2025,FUSION DISTRIBUTORS(P),4857.00
29-09-2025,JAISONMED PRIVATE LIMITED,26964.00
29-09-2025,UMA AGENCY(P),4857.00
01-10-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,288750.00
02-10-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,63435.00
02-10-2025,FUSION DISTRIBUTORS(P),12837.00
03-10-2025,PM NETWORK,17850.00
03-10-2025,HYPOCARE MEDICAL DEVICES,71400.00
03-10-2025,CLADVIQ PHARMACEUTICALS PRIVATE LIMITED,3985.00
07-10-2025,TOUCH SAFE SURGICAL,3698.00
07-10-2025,FUSION DISTRIBUTORS(P),14406.00
07-10-2025,REVIVE ENTERPRISE,14717.00
09-10-2025,KRISHNA SURGICAL (VADODARA),14238.00
09-10-2025,JAISONMED PRIVATE LIMITED,48535.00
09-10-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,381654.00
10-10-2025,TOONBRANDS SOLTUIONS PVT LTD,10974.00
11-10-2025,HADRIANA PRIVATE LIMITED,5681.00
11-10-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,50838.00
13-10-2025,KAVYA DISTRIBUTORS,2205.00
13-10-2025,CURE LIFESCIENCES,3164.00
13-10-2025,KAVYA DISTRIBUTORS,7812.00
13-10-2025,BHAVANI MEDICAL AGENCY(P),18375.00
13-10-2025,UMA AGENCY(P),9240.00
13-10-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,232848.00
13-10-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,386782.00
14-10-2025,PM NETWORK,21420.00
14-10-2025,PRANAV ENTERPRISE,1995.00
14-10-2025,FUSION DISTRIBUTORS(P),27577.00
14-10-2025,PRANAV SURGICALS,21057.00
14-10-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,36036.00
14-10-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,312506.00
15-10-2025,VASURA MEDICAL AGENCIES,3360.00
15-10-2025,FUSION DISTRIBUTORS(P),4857.00
15-10-2025,TOONBRANDS SOLTUIONS PVT LTD,35400.00
17-10-2025,MVA HEALTHCARE,32550.00
17-10-2025,HADRIANA PRIVATE LIMITED,2611.00
17-10-2025,MANWARD HEALTHCARE PRODUCTS,29138.00
18-10-2025,VASURA MEDICAL AGENCIES,2678.00
18-10-2025,HADRIANA PRIVATE LIMITED,3926.00
28-10-2025,CLADVIQ PHARMACEUTICALS PRIVATE LIMITED,15120.00
28-10-2025,TOUCH SAFE SURGICAL,630.00
28-10-2025,KAPOOR MEDICAL SOLUTION,33810.00
28-10-2025,TOONBRANDS SOLTUIONS PVT LTD,46256.00
28-10-2025,MVA HEALTHCARE,32550.00
29-10-2025,RIBBEL INERNATIONAL LTD.,59535.00
29-10-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,15422.00
29-10-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,21115.00
29-10-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,95233.00
29-10-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,123281.00
29-10-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,42790.00
29-10-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,22554.00
30-10-2025,FUSION DISTRIBUTORS(P),7203.00
31-10-2025,FUSION DISTRIBUTORS(P),4856.00
31-10-2025,PRANAV SURGICALS,3676.00
31-10-2025,HANSCURE LIFESCIENCE PVT LTD(P),1024.00
01-11-2025,CLADVIQ PHARMACEUTICALS PRIVATE LIMITED,37800.00
03-11-2025,KAVYA DISTRIBUTORS,3906.00
03-11-2025,CURE LIFESCIENCES,5274.00
03-11-2025,TOUCH SAFE SURGICAL,198.00
03-11-2025,HADRIANA PRIVATE LIMITED,5292.00
03-11-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,41317.00
03-11-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,154876.00
03-11-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,207218.00
03-11-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,71618.00
04-11-2025,MVA HEALTHCARE,65100.00
05-11-2025,UMA AGENCY(P),4857.00
06-11-2025,PM NETWORK,25200.00
06-11-2025,TOUCH SAFE SURGICAL,2132.00
06-11-2025,NITYAM SURGICAL AND CO (P),14705.00
07-11-2025,TOONBRANDS SOLTUIONS PVT LTD,35990.00
07-11-2025,TOONBRANDS SOLTUIONS PVT LTD,42480.00
10-11-2025,CLADVIQ PHARMACEUTICALS PRIVATE LIMITED,22680.00
11-11-2025,REVIVE ENTERPRISE,10130.00
11-11-2025,OTSUKA PHARMACEUTICAL INDIA PVT LTD,151200.00
12-11-2025,TOUCH SAFE SURGICAL,11550.00
12-11-2025,PUROLIFE PHARMACEUTICALS,63189.00
13-11-2025,ORTHO SYSTEMS(P),4620.00
13-11-2025,MVA HEALTHCARE,162750.00
14-11-2025,JIYA SURGI-CHEM PVT LTD,52500.00
14-11-2025,TOONBRANDS SOLTUIONS PVT LTD,95816.00
14-11-2025,TOONBRANDS SOLTUIONS PVT LTD,56640.00
14-11-2025,FUSION DISTRIBUTORS(P),7203.00
14-11-2025,HADRIANA PRIVATE LIMITED,3174.00
14-11-2025,JAISONMED PRIVATE LIMITED,48535.00
15-11-2025,UMA AGENCY(P),5359.00
15-11-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,69977.00
15-11-2025,YOGI HEALTHCARE,15120.00
17-11-2025,REVIVE ENTERPRISE,7938.00
17-11-2025,UMA AGENCY(P),4759.00
17-11-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,190331.00
17-11-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,333726.00
17-11-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,35078.00
18-11-2025,MVA HEALTHCARE,74865.00
18-11-2025,PM NETWORK,17850.00
19-11-2025,A-ONE MEDICARE AGENCIES,5838.00
19-11-2025,TOUCH SAFE SURGICAL,1651.00
19-11-2025,CURE LIFESCIENCES,5274.00
19-11-2025,KAVYA DISTRIBUTORS,7270.00
19-11-2025,SOLLAR BIO LFE,4935.00
19-11-2025,KAVYA DISTRIBUTORS,28780.00
19-11-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,60894.00
20-11-2025,FUSION DISTRIBUTORS(P),4857.00
20-11-2025,PRANAV SURGICALS,8299.00
20-11-2025,VAHANVATI SURGICAL AGENCY(P),577.00
20-11-2025,G.M. ENTERPRISE,6306.00
21-11-2025,MVA HEALTHCARE,91140.00
21-11-2025,YOGI HEALTHCARE,15120.00
21-11-2025,TOONBRANDS SOLTUIONS PVT LTD,3540.00
21-11-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,115703.00
21-11-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,398383.00
24-11-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,110650.00
24-11-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,31684.00
24-11-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,421328.00
25-11-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,58822.00
25-11-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,76489.00
26-11-2025,MAHALAXMI SURGICALS (P),249228.00
26-11-2025,BHAVANI MEDICAL AGENCY(P),2415.00
28-11-2025,HANUMANT CLINIC (P),6308.00
29-11-2025,HADRIANA PRIVATE LIMITED,1964.00
29-11-2025,BHAVANI MEDICAL AGENCY(P),9597.00
29-11-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,19029.00
29-11-2025,OTSUKA PHARMACEUTICAL INDIA PVT LTD,907200.00
29-11-2025,KRISHNA SURGICAL (VADODARA),9492.00
29-11-2025,SWAMI ORTHO AIDS,392350.00
01-12-2025,REVIVE ENTERPRISE,52063.00
09-12-2025,KRISHNA SURGICAL (VADODARA),14238.00
03-12-2025,PRANAV SURGICALS,8772.00
04-12-2025,FUSION DISTRIBUTORS(P),7203.00
04-12-2025,PRANAV SURGICALS,8379.00
04-12-2025,YOGI HEALTHCARE,3728.00
05-12-2025,JAISONMED PRIVATE LIMITED,150998.00
05-12-2025,HADRIANA PRIVATE LIMITED,2197.00
05-12-2025,CURE LIFESCIENCES,2109.00
05-12-2025,GURUDEV ENTERPRISE (P),2740.00
05-12-2025,MVA HEALTHCARE,162750.00
06-12-2025,DZIRE SURGICAL INDIA PVT LTD,14448.00
08-12-2025,BHAVANI MEDICAL AGENCY(P),4032.00
08-12-2025,YOGI HEALTHCARE,22365.00
10-12-2025,MVA HEALTHCARE,32550.00
11-12-2025,MULTI HEALTH CARE,15750.00
11-12-2025,JIYA SURGI-CHEM PVT LTD,52500.00
11-12-2025,BHAVANI MEDICAL AGENCY(P),16376.00
13-12-2025,YOGI HEALTHCARE,22365.00
13-12-2025,STOE LIFE PRIVATE LIMITED,110565.00
13-12-2025,PM NETWORK,14280.00
16-12-2025,HYPOCARE MEDICAL DEVICES,44625.00
16-12-2025,HANUMANT CLINIC (P),949.00
17-12-2025,CURE LIFESCIENCES,527.00
18-12-2025,STOE LIFE PRIVATE LIMITED,231840.00
18-12-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,39698.00
19-12-2025,PM NETWORK,25200.00
19-12-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,388287.00
19-12-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,29212.00
20-12-2025,MVA HEALTHCARE,91140.00
20-12-2025,TOONBRANDS SOLTUIONS PVT LTD,106200.00
20-12-2025,KRISHNA SURGICAL (VADODARA),19933.00
22-12-2025,PRANAV SURGICALS,1613.00
22-12-2025,FUSION DISTRIBUTORS(P),6714.00
22-12-2025,NITYAM SURGICAL AND CO (P),3265.00
24-12-2025,HADRIANA PRIVATE LIMITED,1449.00
25-12-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,141281.00
25-12-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,236045.00
25-12-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,105021.00
25-12-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,81530.00
26-12-2025,PRANAV SURGICALS,5866.00
26-12-2025,HANUMANT CLINIC (P),2362.00
27-12-2025,YOGI HEALTHCARE,37275.00
29-12-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,656250.00
29-12-2025,KAVYA DISTRIBUTORS,2415.00
29-12-2025,PRANAV SURGICALS,10979.00
29-12-2025,NITYAM SURGICAL AND CO (P),3268.00
30-12-2025,ASTRID HEALTHCARE LLP,3938.00
30-12-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,256696.00
30-12-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,49245.00
31-12-2025,UMA AGENCY(P),4857.00
01-01-2026,HANUMANT CLINIC (P),1622.00
01-01-2026,FUSION DISTRIBUTORS(P),33180.00
01-01-2026,ORTHO SYSTEMS(P),1444.00
02-01-2026,KAVYA DISTRIBUTORS,2362.00
03-01-2026,YOGI HEALTHCARE,22365.00
03-01-2026,KAPOOR MEDICAL SOLUTION,24675.00
